date,open,high,low,close,zchange,zturnover,zPE,zPB,zPS,zPC
2008/5/21,12.4653,13.6215,12.331,13.3231,6.6269,2.1078,24.2896,4.8257,3.9145,193.0177
2008/5/22,12.9725,13.4649,12.8681,13.0322,-2.1837,1.5528,23.7592,4.7203,3.829,188.8029
2008/5/23,13.0322,13.5544,12.98,13.174,1.0876,1.7913,24.0176,4.7716,3.8707,190.8562
2008/5/26,13.0471,13.1441,12.7562,12.801,-2.8313,0.8372,23.3376,4.6365,3.7611,185.4526
2008/5/27,12.8383,12.9427,12.6667,12.8756,0.5828,0.6564,23.4736,4.6636,3.783,186.5333
2008/5/28,12.9129,13.4276,12.7338,13.1516,2.1437,1.1232,23.9768,4.7635,3.8641,190.532
2008/5/29,13.1742,13.6936,13.0462,13.3398,1.4311,2.3835,24.0992,4.7879,3.8838,191.5047
2008/5/30,13.5355,13.7764,13.4075,13.4903,1.1287,1.7285,24.3712,4.8419,3.9277,193.6661
2008/6/2,13.4452,13.7011,13.2494,13.4753,-0.1116,1.0992,24.344,4.8365,3.9233,193.45
2008/6/3,13.4828,13.528,13.2344,13.3323,-1.0615,0.7765,24.0856,4.7851,3.8816,191.3966
2008/6/4,13.2871,13.3247,12.9784,13.0838,-1.8634,0.6991,23.6368,4.696,3.8093,187.8302
2008/6/5,13.0537,13.2871,12.9558,13.1666,0.6329,0.6115,23.7864,4.7257,3.8334,189.019
2008/6/6,13.2118,13.2494,12.873,12.9257,-1.8296,0.7971,23.3512,4.6392,3.7633,185.5607
2008/6/10,12.5343,12.7074,11.8944,12.1428,-6.0571,1.4828,21.9368,4.3582,3.5353,174.3211
2008/6/11,12.1579,12.2934,11.8793,11.9697,-1.4259,1.0978,21.624,4.2961,3.4849,171.8355
2008/6/12,11.9923,12.0826,11.2921,11.5707,-3.3333,1.2856,20.9032,4.1529,3.3688,166.1076
2008/6/13,11.5782,11.6384,11.2545,11.2846,-2.4723,0.9555,20.3864,4.0502,3.2855,162.0009
2008/6/16,11.3674,11.6685,11.2846,11.5782,2.6017,0.9223,20.9168,4.1556,3.3709,166.2157
2008/6/17,11.5933,11.6535,11.2921,11.4728,-0.9103,0.6907,20.7264,4.1178,3.3403,164.7027
2008/6/18,11.4051,12.1503,11.3674,12.1127,5.5774,1.3195,21.8824,4.3474,3.5266,173.8888
2008/6/19,12.0299,12.0299,11.3674,11.4201,-5.7178,0.9176,20.6312,4.0989,3.3249,163.9462
2008/6/20,12.4138,12.4138,11.661,11.9396,4.5485,2.5859,21.5696,4.2853,3.4761,171.4032
2008/6/23,11.7438,11.8191,11.4879,11.5632,-3.1526,0.8619,20.8896,4.1502,3.3666,165.9995
2008/6/24,11.5481,11.6384,11.3223,11.533,-0.2604,0.6248,20.8352,4.1394,3.3578,165.5672
2008/6/25,11.518,11.9019,11.4653,11.8643,2.8721,0.779,21.4336,4.2583,3.4542,170.3224
2008/6/26,11.8643,11.8718,11.5481,11.6987,-1.3959,0.7406,21.1344,4.1988,3.406,167.9449
2008/6/27,11.3674,11.4803,11.2169,11.2921,-3.4749,1.1125,20.4,4.0529,3.2877,162.1089
2008/6/30,11.2921,11.3524,11.1416,11.247,-0.4,0.4956,20.3184,4.0367,3.2745,161.4605
2008/7/1,11.2771,11.3373,10.8405,10.8932,-3.1459,0.6519,19.6792,3.9097,3.1715,156.3811
2008/7/2,10.9157,11.1039,10.8781,10.9985,0.9675,0.4164,19.8696,3.9475,3.2022,157.8941
2008/7/3,10.8405,11.2921,10.5694,11.0738,0.6845,0.8757,20.0056,3.9746,3.2241,158.9748
2008/7/4,10.9534,11.0512,10.7501,10.8254,-2.2434,0.4669,19.5568,3.8854,3.1518,155.4084
2008/7/7,10.8329,11.247,10.8329,11.1566,3.0598,0.7089,20.1552,4.0043,3.2482,160.1636
2008/7/8,11.2018,11.4276,11.0663,11.3975,2.1592,0.9068,20.5904,4.0907,3.3183,163.6219
2008/7/9,11.4578,11.8191,11.4502,11.7664,3.2365,1.2682,21.2568,4.2231,3.4257,168.9175
2008/7/10,11.5933,11.8567,11.533,11.5481,-1.8554,0.7752,20.8624,4.1448,3.3622,165.7834
2008/7/11,11.4653,11.5933,11.2921,11.4051,-1.2386,0.4941,20.604,4.0934,3.3205,163.73
2008/7/14,11.3674,11.4879,11.2771,11.3975,-0.066,0.3316,20.5904,4.0907,3.3183,163.6219
2008/7/15,11.4201,11.4427,11.0663,11.1566,-2.1136,0.5091,20.1552,4.0043,3.2482,160.1636
2008/7/16,11.1416,11.2394,10.8856,11.1717,0.135,0.6291,20.1824,4.0097,3.2526,160.3798
2008/7/17,11.2921,11.4427,11.0663,11.0814,-0.8086,0.4191,20.0192,3.9773,3.2263,159.0829
2008/7/18,11.2244,11.4803,11.0889,11.3072,2.038,0.658,20.4272,4.0583,3.292,162.3251
2008/7/21,11.3448,11.5933,11.2545,11.5782,2.3968,0.9763,20.9168,4.1556,3.3709,166.2157
2008/7/22,11.518,11.518,11.3223,11.4352,-1.2354,0.5099,20.6584,4.1043,3.3293,164.1623
2008/7/23,11.6309,11.6309,11.4126,11.4502,0.1317,0.4479,20.6856,4.1097,3.3337,164.3784
2008/7/24,11.5556,11.6309,11.4276,11.5933,1.2492,0.7783,20.944,4.161,3.3753,166.4318
2008/7/25,11.5029,11.518,11.2771,11.3448,-2.1429,0.5703,20.4952,4.0718,3.303,162.8654
2008/7/28,11.4051,11.646,11.39,11.6158,2.3889,0.7684,20.9848,4.1691,3.3819,166.756
2008/7/29,11.4803,11.518,11.3825,11.4578,-1.361,0.3663,20.6992,4.1124,3.3359,164.4865
